1.367013,8.542024,1.100216,5.374411,8.441513,0.814732,0.33727312088012695
2.00855,7.953476,1.776077,5.414889,8.643998,1.24409,0.6658821105957031
1.355556,8.815773,1.852248,5.431608,8.477278,1.443789,0.7185482978820801
1.243699,9.008384,1.96526,5.678305,8.294687,1.635493,0.772132158279419
1.267026,8.962462,2.087241,5.653993,8.243095,1.800147,0.8276684284210205
0.369092,8.091489,4.271141,5.391975,7.86219,3.012491,1.1698498725891113
-2.302243,6.636932,2.938071,4.808222,8.253823,2.965219,2.1092610359191895
-2.113269,6.730191,2.746889,4.875056,8.264716,2.935158,2.1621479988098145
-2.274575,6.890747,2.543224,4.852099,8.239916,2.940312,2.21488356590271
-2.393862,7.38926,2.470445,4.895034,8.241253,2.937472,2.271075487136841
-2.284234,7.504052,2.23723,4.895034,8.241253,2.937472,2.3232879638671875
-2.099527,7.588629,2.213639,4.875056,8.264716,2.935158,2.379669189453125
-2.01864,7.572099,2.097364,4.853568,8.26405,2.936579,2.433715581893921
-2.102576,7.574757,1.897502,4.810576,8.262718,2.939421,2.489570379257202
-2.02453,7.418153,1.91902,4.791908,8.310458,2.933362,2.545929193496704
-2.073939,7.463148,1.936728,4.766698,8.276621,2.964339,2.602222204208374
-2.04977,7.417295,1.920477,4.770363,8.309795,2.934786,2.6560139656066895
-2.029057,7.444417,1.914964,4.768095,8.300793,2.96061,2.7103655338287354
-2.053249,7.490312,1.931211,4.771766,8.334063,2.931037,2.7661988735198975
-2.063444,7.496237,1.908291,4.771766,8.334063,2.931037,2.821397066116333
-2.008313,7.47158,1.909443,4.750741,8.372905,2.950808,2.8838322162628174
-2.008313,7.47158,1.909443,4.726446,8.323687,2.959723,2.9375739097595215
-1.981975,7.519209,1.922766,4.751585,8.357715,2.928706,2.9934070110321045
-1.925022,7.580644,1.887275,4.728625,8.332743,2.933886,3.0441980361938477
-1.853417,7.609688,1.878793,4.750198,8.333403,2.932461,3.0987863540649414
-1.828075,7.610525,1.877334,4.751585,8.357715,2.928706,3.1510772705078125
-2.171446,7.425395,1.880638,4.747972,8.324347,2.958298,3.2042665481567383
-2.248258,7.337466,1.921433,4.751585,8.357715,2.928706,3.2561161518096924
-2.193888,7.228582,1.958834,4.750198,8.333403,2.932461,3.3106577396392822
-2.207408,7.268595,1.997969,4.751585,8.357715,2.928706,3.405977725982666
-2.227816,7.241805,2.003407,4.770363,8.309795,2.934786,3.4592740535736084
-2.240025,7.243722,2.094121,4.771766,8.334063,2.931037,3.51002836227417
-2.206363,7.189352,2.21493,4.770363,8.309795,2.934786,3.5698158740997314
