-2.140968,7.674392,2.434482,7.389795,7.952935,1.642077,0.7241110801696777
-2.331966,7.606786,1.859265,5.888449,6.099746,6.892016,2.0853004455566406
-2.357527,7.605944,1.86073,6.264969,6.664394,5.839884,2.1381242275238037
-2.361644,7.592907,1.908054,6.090664,6.706382,6.081125,2.219857931137085
-2.031285,7.818567,1.944328,7.01757,7.516291,2.197907,2.273678779602051
-2.25343,8.317428,3.441385,6.657209,7.344995,2.222757,2.6935770511627197
-2.194484,8.259443,3.600051,6.231597,7.244638,5.311566,2.796224594116211
-1.655263,7.893885,4.115078,-1.593603,7.486459,2.434033,2.8580219745635986
-1.217662,7.7378,5.033804,5.804886,7.238247,5.316578,2.943876028060913
2.145607,8.304984,3.599506,6.731,7.473641,2.425873,5.538424491882324
2.182592,8.242401,3.70896,6.713545,7.530522,2.033345,5.78400993347168
2.157485,8.167075,3.670203,5.880216,5.435473,7.850399,6.340790748596191
2.739752,7.65488,2.988104,6.819823,6.835362,2.8431,9.318339109420776
2.862412,7.715562,3.166184,7.314586,7.644987,2.160788,9.695663928985596
-0.779781,7.865755,1.758584,6.404863,6.684362,1.202553,16.384662866592407
-0.720826,7.767053,1.838733,5.563408,6.03696,5.2993,16.578847885131836
-0.823267,7.670276,1.815141,5.413117,5.89695,6.004928,16.641637802124023
-0.866871,7.755449,1.781161,5.359414,5.852896,6.453343,16.74133276939392
-0.95429,7.786068,1.758385,5.560577,5.986599,5.724855,16.8762629032135
-0.748503,8.463741,1.839769,5.755658,6.066608,4.221428,16.925097703933716
-0.604913,8.372962,2.191619,5.548914,5.975946,5.53029,17.379272937774658
-0.464372,8.239319,2.368768,5.757822,6.151637,5.491336,17.985347747802734
-0.492756,8.171112,2.499156,5.879702,6.210261,5.225158,18.134843349456787
-0.521403,8.059618,2.613378,5.860842,5.956512,5.509215,18.174711227416992
-0.528029,7.908851,2.781011,5.841913,6.144378,5.458025,18.229530096054077
-0.240267,7.868581,2.532357,6.823661,7.270716,1.06339,18.47660207748413
-0.238241,7.528526,2.538673,6.141157,6.564521,4.098847,18.53341054916382
-0.212668,7.570362,2.390535,5.834264,6.428469,5.226888,18.596197605133057
-0.172452,7.715231,2.226504,5.840537,6.341249,5.238065,18.805346965789795
0.043407,7.913808,2.068298,7.398879,7.359434,0.498156,18.86913299560547
0.02905,8.002185,1.941113,6.670726,6.64107,1.094458,18.922956466674805
-0.00229,8.206708,1.774231,5.804043,6.403934,5.680261,19.23912262916565
0.061036,8.193764,1.817995,5.802061,6.387042,5.682605,19.356735467910767
-0.186071,8.038462,1.811291,6.976907,7.633264,0.470785,19.80166244506836
-0.192992,8.045378,1.788082,7.269277,7.643304,0.455526,19.862754821777344
