-0.278171,8.64552,2.507786,8.664791,7.521058,2.465645,1.2598919868469238
0.232953,9.110945,1.682698,8.699762,6.905994,2.131429,1.5946996212005615
0.206902,8.936883,1.644412,8.593439,6.866473,2.411684,1.655663251876831
0.010563,8.549236,1.605642,8.687082,6.906695,2.332479,1.7166273593902588
-0.017868,8.576472,1.602666,8.722932,6.925215,2.349983,1.7815909385681152
-0.017868,8.576472,1.602666,8.694334,6.909276,2.421743,1.849552869796753
-0.207356,8.479221,1.650816,8.937578,7.085919,1.827149,1.9075205326080322
-0.719953,8.050407,1.747634,8.9234,7.224254,1.805824,1.9654872417449951
-0.73459,8.11174,1.715992,8.665827,7.051825,2.446644,2.01845645904541
-0.724325,8.030115,1.728811,8.722592,7.124938,2.318918,2.0774199962615967
-0.687814,7.997025,1.75468,8.660865,7.096256,2.531254,2.135387897491455
-0.69216,7.976734,1.735869,8.68108,7.097021,2.529939,2.1963539123535156
-0.685418,7.92276,1.744347,8.64633,7.095644,2.624045,2.2533209323883057
-0.682056,7.895844,1.748575,8.620861,7.110965,2.646288,2.3192832469940186
-0.409895,7.790398,1.773943,8.685504,7.12397,2.686662,2.379426956176758
-0.431856,7.762983,1.779569,8.731098,7.120716,2.615135,2.435393810272217
-0.36754,7.70565,1.89745,8.751168,7.121473,2.613819,2.4923698902130127
-0.364488,7.679382,1.901558,8.720947,7.103546,2.687642,2.5713295936584473
-0.360274,7.699303,1.920581,8.800723,7.162172,2.444394,2.6342923641204834
-0.392351,7.704836,1.898893,8.735613,7.142783,2.611486,2.687232494354248
-0.342431,7.752716,1.821226,8.665527,7.123216,2.687981,2.7442526817321777
-0.305595,7.813831,1.786982,8.675512,7.129245,2.663318,2.800218105316162
-0.312648,7.820276,1.763986,8.695428,7.141271,2.614122,2.855247735977173
-0.334691,7.792829,1.769622,8.688776,7.206949,2.604463,2.914212703704834
-0.334691,7.792829,1.769622,8.688776,7.206949,2.604463,2.9751768112182617
-0.345798,7.778906,1.727969,8.734224,7.203751,2.533272,3.0301451683044434
-0.348842,7.805595,1.723756,8.734224,7.203751,2.533272,3.086113214492798
-0.495409,7.653351,1.711942,8.763873,7.221885,2.460124,3.1440951824188232
-0.360812,7.74432,1.66794,8.704417,7.185521,2.606809,3.2020468711853027
-0.304398,7.69264,1.673525,8.704417,7.185521,2.606809,3.256016492843628
-0.328628,7.738933,1.689283,8.719043,7.202306,2.626433,3.317979097366333
-0.328628,7.738933,1.689283,8.734535,7.192362,2.580934,3.3748950958251953
-0.318631,7.706123,1.716296,8.734535,7.192362,2.580934,3.43286395072937
-0.276549,7.668912,1.85379,8.729064,7.20845,2.601823,3.486891031265259
-0.078928,7.79265,2.048824,8.634159,7.177166,2.635367,3.541914463043213
-0.061236,7.819748,2.296098,8.625559,7.121708,2.690619,3.5978825092315674
-0.063989,7.660125,2.673342,8.609631,7.154309,2.640333,3.655906915664673
-0.086037,7.420905,3.096591,8.510793,7.104775,2.839942,3.7118732929229736
-0.134051,7.462357,2.947544,8.520698,7.11091,2.815002,3.7668492794036865
-0.361972,7.339402,2.788126,8.485355,7.131203,2.814082,3.824812650680542
-0.002876,7.805302,2.670938,8.468804,7.175574,2.715071,3.8807826042175293
-0.016773,7.839923,2.714057,8.531819,7.223166,2.611369,3.936765193939209
0.047929,7.89246,2.702131,8.523087,7.17874,2.618694,3.993717908859253
0.260726,7.788897,3.191322,8.386839,7.104184,2.918132,4.045686960220337
0.293455,7.797008,3.31211,8.363055,7.070211,2.971934,4.101669788360596
0.234463,7.786719,3.342234,8.343453,7.069466,2.973259,4.157069683074951
0.03981,7.668647,3.347079,8.309969,7.041084,3.00327,4.211040496826172
-0.180133,7.637462,3.290673,8.329389,7.053372,2.952918,4.268012762069702
-0.191394,7.604811,3.246762,8.319688,7.047234,2.978072,4.3259804248809814
-0.16335,7.621379,3.193178,8.313907,7.07416,2.950744,4.378075122833252
-0.233236,7.51385,3.164598,8.337733,7.096474,2.945914,4.433027029037476
-0.322237,7.317033,3.126625,8.39238,7.088737,2.896574,4.487053871154785
-0.654907,7.216304,2.517875,8.39238,7.088737,2.896574,4.543086528778076
-0.774925,6.95446,2.312415,8.402301,7.083319,2.920325,4.59904670715332
-0.783099,6.748852,2.164602,8.456539,7.098294,2.774123,4.6540679931640625
-0.655263,6.128725,2.102423,8.445901,7.118086,2.865355,4.711036205291748
-0.434947,5.978892,1.918286,8.455714,7.124276,2.840358,4.785920143127441
-0.476736,5.997432,1.787605,8.504518,7.155061,2.716038,4.842395544052124
-0.477705,5.95244,1.773613,8.426131,7.11734,2.86668,4.900361776351929
-0.491504,5.958413,1.730425,8.435904,7.123529,2.841683,4.954357385635376
-0.444231,6.074901,1.751614,8.464498,7.153559,2.718685,5.011324167251587
-0.453129,6.147654,1.739994,8.444481,7.152808,2.720008,5.067291021347046
-0.429858,6.584981,1.840085,8.385361,7.139032,2.772254,5.124258995056152
-0.367931,6.88888,1.786919,8.385361,7.139032,2.772254,5.177251100540161
-0.32562,7.058624,1.800779,8.37645,7.121287,2.845657,5.236217260360718
-0.352618,7.087451,1.885821,8.390319,7.149297,2.817137,5.292591094970703
-0.410696,7.162092,1.876654,8.408694,7.173325,2.719044,5.348576545715332
-0.481318,7.133948,1.884938,8.370437,7.148551,2.818462,5.4035279750823975
-0.513231,7.138284,1.863715,8.408694,7.173325,2.719044,5.45849609375
-0.559956,7.152995,1.797394,8.412959,7.19538,2.715427,5.517461061477661
-0.560263,7.195238,1.724438,8.374662,7.170422,2.81489,5.571432113647461
