1.745106,7.77353,3.576247,7.094435,8.62804,3.035347,2.9497578144073486
1.547892,7.771228,3.437908,7.185286,7.959093,2.555832,3.249077081680298
1.523392,7.812255,3.308461,7.276858,7.980236,2.110313,3.3148012161254883
1.512231,7.852431,3.253463,7.229777,7.873704,1.994799,3.3732736110687256
1.5547,7.877754,3.24703,7.156768,7.824405,1.917507,3.4259862899780273
1.545164,7.894242,3.195646,7.065631,7.737056,1.803824,3.4811434745788574
1.565827,7.918997,3.190641,6.992288,7.666823,1.709594,3.5321991443634033
1.565827,7.918997,3.190641,6.973869,7.58554,1.658457,3.582554817199707
1.547936,7.84628,3.202715,6.814582,7.279606,1.651609,3.6376187801361084
1.547936,7.84628,3.202715,6.77839,7.201924,1.580288,3.689363479614258
1.547936,7.84628,3.202715,6.79385,7.217414,1.512954,3.7425427436828613
1.522544,7.829704,3.182107,6.767209,7.148521,1.504339,3.794710636138916
1.503445,7.861825,3.080139,6.782402,7.163533,1.437544,3.850395917892456
1.522365,7.846348,3.056885,6.74561,7.084598,1.473529,3.9103617668151855
1.688344,8.006126,2.998106,6.618137,7.065723,1.546906,3.963935375213623
1.74641,8.11491,2.953636,6.607472,7.012596,1.577421,4.01350736618042
1.762347,8.173627,2.919361,6.580236,7.006925,1.601098,4.064711093902588
1.799915,8.258392,2.87983,6.590026,6.974166,1.648659,4.11257791519165
1.837863,8.343839,2.840192,6.586899,7.055176,1.700083,4.165237665176392
1.809925,8.377272,2.81248,6.577067,7.045169,1.745356,4.214933633804321
1.757265,8.368287,2.768586,6.528238,7.03775,1.879459,4.270297288894653
1.758479,8.342948,2.772408,6.530841,7.05989,1.985371,4.356561183929443
1.738032,8.291713,2.781498,6.520268,7.153425,1.971025,4.408159017562866
1.743381,8.257905,2.810543,6.539931,7.172466,1.988957,4.459362983703613
1.812765,8.393627,2.83407,6.659721,7.373325,2.016778,4.511431455612183
1.823122,8.325419,2.892526,6.671311,7.403957,2.078065,4.564753532409668
1.826584,8.250372,2.903779,6.693585,7.446339,2.092456,4.616008281707764
1.890537,8.261154,2.873974,6.691069,7.46405,2.112186,4.669442176818848
1.919741,8.269314,2.919641,6.674517,7.445518,2.183435,4.71901273727417
1.913792,8.20868,3.027049,6.680445,7.493008,2.175626,4.772313356399536
1.953041,8.120118,3.285398,6.680445,7.493008,2.175626,4.827061653137207
1.877484,7.941001,3.341873,6.683417,7.516812,2.171712,4.876373291015625
1.875902,7.835508,3.45789,6.653252,7.485954,2.200829,4.9276955127716064
1.843873,7.770624,3.519883,6.637071,7.491478,2.178325,4.979558229446411
1.865195,7.77133,3.518427,6.658761,7.492243,2.176976,5.030818700790405
1.943245,7.852565,3.476246,6.642531,7.497755,2.154511,5.081702947616577
1.895176,7.883158,3.449588,6.642531,7.497755,2.154511,5.1345014572143555
1.820116,7.859351,3.382649,6.623722,7.520846,2.151937,5.187559604644775
1.827547,7.866045,3.431283,6.626208,7.503256,2.132086,5.23816704750061
1.740047,7.843132,3.290386,6.623722,7.520846,2.151937,5.3002259731292725
1.782419,7.868319,3.283976,6.599058,7.496223,2.157211,5.351816415786743
1.7836,7.844556,3.28747,6.620797,7.496989,2.155861,5.4080023765563965
1.990066,8.115112,3.234043,6.599058,7.496223,2.157211,5.458445310592651
1.981377,8.157082,3.178641,6.58554,7.525628,2.130851,5.511436939239502
1.95433,8.309059,3.009351,6.604429,7.502489,2.133435,5.561741828918457
1.915445,8.369384,2.904637,6.580202,7.519318,2.154638,5.609851121902466
1.816259,8.317986,2.845443,6.599058,7.496223,2.157211,5.664564609527588
1.81742,8.292861,2.84922,6.577313,7.495457,2.158561,5.715104103088379
1.805449,8.319034,2.773295,6.566624,7.482896,2.206231,5.76624608039856
1.842964,8.270394,2.706332,6.593677,7.489947,2.181025,5.818356513977051
1.83911,8.27889,2.68126,6.593677,7.489947,2.181025,5.8720786571502686
1.91504,8.037775,2.690152,6.571973,7.489182,2.182376,5.923322916030884
1.936852,7.904839,2.661837,6.571973,7.489182,2.182376,5.977756500244141
2.047214,7.757819,2.607234,6.566624,7.482896,2.206231,6.031214714050293
2.098903,7.56936,2.44648,6.569095,7.465407,2.18628,6.0833024978637695
2.034488,7.354241,2.276797,6.574429,7.471636,2.162476,6.134271621704102
2.093395,7.285284,1.791667,6.569095,7.465407,2.18628,6.186289548873901
2.18699,7.103536,1.75068,6.566624,7.482896,2.206231,6.2603044509887695
2.286177,6.957745,1.769327,6.5421,7.458399,2.211475,6.3108227252960205
2.307646,6.86926,1.739185,6.539636,7.475835,2.231479,6.3648600578308105
2.307646,6.86926,1.739185,6.561266,7.476599,2.230127,6.415682792663574
2.376379,6.782552,1.706529,6.536788,7.452149,2.235359,6.466135740280151
2.39451,6.747469,1.646713,6.536788,7.452149,2.235359,6.5202248096466064
2.391143,6.80122,1.616551,6.518002,7.47507,2.232831,6.574128150939941
2.367369,6.800316,1.617916,6.52328,7.481366,2.208935,6.623061656951904
2.343589,6.799413,1.61928,6.531468,7.445889,2.259283,6.675693988800049
2.365888,6.900007,1.367331,6.512715,7.468765,2.256767,6.726105690002441
2.408105,6.915105,1.299574,6.509891,7.445123,2.260635,6.775318622589111
2.399797,6.932722,1.213314,6.504602,7.438852,2.2846,6.826746225357056
2.391203,6.877459,1.119166,6.507419,7.462448,2.280744,6.877137660980225
2.506963,6.701811,1.019994,6.496362,7.474306,2.234183,6.926701068878174
2.5227,6.62327,0.910618,6.48586,7.461685,2.282098,6.97834849357605
2.56632,6.58855,0.833898,6.480596,7.455358,2.306115,7.029157638549805
2.586652,6.574547,0.775252,6.464296,7.460921,2.283451,7.0790629386901855
2.608783,6.556831,0.737384,6.464296,7.460921,2.283451,7.129828691482544
